doi_o,n_replications,outcomes,first_year_r,flora_commit
10.1177/0146167213508791,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0146167214524992,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0146167215580775,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0146167215580776,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0146167215610520,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/01461672211025423,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/01461672952111004,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0146167299025002007,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0149206319833445,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/016264340802300304,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/016502547800100203,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0261927x01020004004,2,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0261927x12438532,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0265407512453827,2,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0265407596131004,1,mixed,2003,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0265532212436659,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0267658307076546,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0267658310386439,1,statistically successful but flawed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0267658310395851,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0267658311432200,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0267658315589656,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0272431614523133,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0305735606067168,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0305735696241007,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/030857591103500106,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0731948712438556,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0734282909344205,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0741932514530572,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0888406415600769,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797609358096,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797609359908,3,failed | mixed | successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797610362675,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797610363775,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797610364762,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797610372631,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797610383437,3,failed | mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797610384746,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797610388048,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797610389187,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797610395393,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797610397956,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611398497,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611402514,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611406445,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611413935,2,failed | successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611414726,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611418350,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611420166,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611428079,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611429579,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611431465,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611432497,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611434537,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611434540,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797611434748,2,mixed | statistically successful but flawed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797612443835,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797612445318,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797612446024,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797612449177,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797612452574,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797612465878,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797613476045,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797613482943,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797613482947,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797613493642,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797613494848,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797613494853,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797613497969,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797613502732,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797613504785,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797613508412,3,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614524581,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614527113,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614534693,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614536739,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614545886,2,failed | successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614547705,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614553009,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614554955,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614558718,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614559285,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614561266,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614563108,2,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614563958,2,failed | successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615569889,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615572231,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615573516,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615576533,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615581491,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615585002,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615588195,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615598739,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615608267,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615612202,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615617779,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615623770,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615624492,2,failed | mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797615625640,2,failed | mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616630964,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616639727,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616640705,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616650875,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616651973,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616662271,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616667459,2,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616669086,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616669947,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616674999,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616677313,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616685771,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797616689092,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797617690277,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797617702699,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797617705399,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797617710785,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797617721270,2,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797617728270,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797618756862,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797618760784,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797618764621,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797618779061,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797618780643,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797618788882,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797618805750,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797618806296,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797618818484,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797619842191,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797619854706,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797619855382,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797619856844,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797619879441,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797619887896,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797620927967,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797620939054,2,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797620972367,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/09567976221082637,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/09567976221082941,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/09567976221108944,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/09567976241249183,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0963662514549688,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1049731508329392,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1049731509359187,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1053815112471990,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/106169340301200205,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/106342669800600406,1,successful,2005,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1065912920950482,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1073191116686685,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1077559513483002,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1088357615618941,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1098300711398935,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1098300712440453,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1098300714565244,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1098300717693568,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1362168813505389,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1362168815617334,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1362168820921895,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/13621688211044240,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1367006916688333,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1368430219845462,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1545968317746781,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1747021817744546,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1747021820980301,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1754073908100432,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550609360261,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550611410890,1,mixed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550611419266,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550611432938,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550611435136,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550612447114,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550612452014,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550612457688,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550612466115,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550614555029,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550616628608,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550617720269,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550617751583,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550619843931,1,statistically successful but flawed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/1948550619849426,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2043808719834451,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/215416470604100404,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2156759x0901300101,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2167702612472487,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2167702614545216,2,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2167702616677312,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2167702618757658,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/2f10986111211035002,1,descriptive only,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/1471-2318-14-29,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/ar2695,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12913-017-2744-8,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s12913-021-06708-6,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s13012-015-0364-4,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s13148-019-0699-9,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s13229-020-00389-4,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s40163-021-00141-0,1,descriptive only,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s41155-024-00291-5,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1186/s41239-025-00533-1,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1187/cbe.16-10-0294,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1191/0969733002ne512oa,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1192/bjp.124.6.588,1,mixed,1977,cb02db7930176d05964d3afe98f460ffa364f366
10.1192/bjp.129.2.125,1,successful,1992,cb02db7930176d05964d3afe98f460ffa364f366
10.1192/bjp.139.6.553,1,failed,1983,cb02db7930176d05964d3afe98f460ffa364f366
10.1192/bjp.142.2.139,1,successful,1987,cb02db7930176d05964d3afe98f460ffa364f366
10.1192/s0007125000283001,1,mixed,1982,cb02db7930176d05964d3afe98f460ffa364f366
10.1198/073500102317352029,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1198/jbes.2009.07213,2,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1207/s15324834basp2504_5,2,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1207/s15326985ep3902_1,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1207/s15327809jls1302_1,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1207/s15327906mbr0502_2,1,successful,1970,cb02db7930176d05964d3afe98f460ffa364f366
10.1207/s15328023top2704_02,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1207/s15506878jobem4801_3,1,mixed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1210/jc.2011-1801,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1212/wnl.0000000000213905,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1227/neu.0000000000003032,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1248/bpb.b19-00527,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1249/mss.0000000000000818,2,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1249/mss.0000000000001982,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1249/mss.0000000000002323,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/00028280260344452,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/000282802762024700,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/0002828041464614,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/0002828053828671,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/0002828054201387,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.100.3.1238,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.100.4.1913,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.101.2.470,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.101.2.526,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.101.2.749,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.101.2.819,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.101.2.927,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.101.4.1211,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.101.6.2562,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.101.7.3109,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.101.7.3221,2,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.102.1.337,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.102.2.720,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.102.2.834,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.102.2.865,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.102.3.594,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.102.5.2018,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.102.5.2358,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.102.7.3317,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.103.1.1,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.103.4.1325,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.104.1.123,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.104.11.3434,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.104.12.3991,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.104.6.1735,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.104.9.2593,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.20130267,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.20130683,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.20141409,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.20151551,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.20160425,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.20170029,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.20180338,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.20201550,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.96.5.1611,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.98.3.924,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/aer.99.3.1040,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/app.1.1.183,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/app.1.3.111,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/app.1.4.140,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/app.20150517,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/app.3.1.239,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1257/jep.28.1.167,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/isre.1040.0032,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/isre.1050.0073,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/mnsc.1110.1365,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/mnsc.1110.1449,1,statistically successful but flawed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/mnsc.1120.1650,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/mnsc.2014.1966,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/mnsc.2016.2664,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/mnsc.2018.3249,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/mnsc.2019.3362,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/orsc.1040.0065,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/orsc.1080.0377,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/orsc.2017.1146,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1287/orsc.2021.1456,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1348/000709909x466479,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1348/014466609x473956,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1348/026151001166182,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1350/ijps.2013.15.2.306,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1352/1934-9556-56.6.442,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/aad.0.0113,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/etc.2015.0001,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1353/lib.2022.0003,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pbio.0060202,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pgen.1000378,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pgen.1000847,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pgen.1002656,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0004117,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0016782,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0026828,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0045232,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0049083,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0059837,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0071475,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0072626,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0089642,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0111065,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0144228,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0154854,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0163051,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0175799,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0181640,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1371/journal.pone.0197268,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
