doi_r,n_originals,outcomes,year_r,flora_commit
10.1093/scan/nsz017,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/schbul/sbae058,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00005053-198408000-00006,1,successful,1984,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00005053-199311000-00007,1,successful,1993,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00005650-199204000-00001,1,successful,1992,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00041444-199322000-00006,1,failed,1993,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/aud.0000000000000393,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/brs.0000000000000807,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/j.pain.0000000000000657,1,mixed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/mlr.0000000000002256,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/psy.0b013e3181fdd074,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/ypg.0000000000000061,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.160431,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.171127,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.180475,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.181575,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.181868,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.190699,2,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.191114,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.191353,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.191507,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.191795,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.191998,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.200090,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.200664,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.200724,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.210190,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.210641,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.211152,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.211278,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.221091,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.221306,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.230651,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.231240,140,failed | mixed | successful | uninformative,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.250290,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.250441,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.250508,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.250669,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.250908,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rstb.2016.0517,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1101/144733,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1101/2021.11.30.470372,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1101/2023.06.27.546731,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1101/2025.03.13.643168,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1101/2025.11.02.686051,2,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1101/689265,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1101/lm.053631.122,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1103/physrevphyseducres.15.020116,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1103/physrevstper.10.010110,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/00438029710171980,1,mixed,1997,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/et-02-2019-0037,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/ijis-11-2017-0119,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/ijpdlm-04-2021-0121,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/ijsms-13-03-2012-b004,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/jec-08-2021-0122,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/jeee-04-2022-0123,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/jfep-07-2022-0175,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/jgm-11-2022-0063,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/jgm-12-2014-0055,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/neje-04-2020-0005,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/raf-02-2022-0046,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/s0193-230620150000018002,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/s0193-230620150000018005,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/scm-06-2023-0297,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/esem.2011.30,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/esem.2015.7321191,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/iccq60895.2024.10576941,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/icpc52881.2021.00052,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/iwsc55060.2022.00015,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/reser.2011.10,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/reser.2011.12,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/reser.2011.8,1,failed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/saner53432.2022.00088,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/tse.2012.46,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/tvcg.2017.2744298,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/tvcg.2021.3101854,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/vrw50115.2020.00137,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1467-8624.00077,1,failed,1999,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1468-0327.00081,1,mixed,2001,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1475-6773.12595,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/2041-210x.13602,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/acer.13039,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/acer.14413,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/acer.15532,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/acfi.12631,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/acfi.70148,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/adb.12361,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ajsp.12164,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/andr.13339,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/bjso.12217,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/bjso.12371,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/camh.12338,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/cdev.12774,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/cdev.13026,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/cdev.13309,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/cdev.13559,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/cogs.12962,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/cogs.13339,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/cogs.13445,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/desc.13080,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/desc.13244,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/desc.13377,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/desc.13581,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/dom.70448,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ecin.13279,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ejn.14347,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ejn.15367,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/fare.13030,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/flan.12077,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/hex.12242,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1365-2265.2011.04175.x,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1365-2648.1990.tb01949.x,1,successful,1990,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1467-7687.2004.00322.x,1,successful,2004,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1468-0408.2010.00513.x,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1468-5906.2009.01499.x,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1469-1809.2009.00555.x,1,successful,2009,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1469-8986.2010.01022.x,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1471-6402.1997.tb00120.x,1,successful,1997,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1474-9726.2010.00627.x,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1530-0277.2011.01630.x,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1540-4781.2011.01174.x,2,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1540-4781.2011.01236.x,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1540-6261.1985.tb04952.x,1,failed,1985,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1540-6261.1992.tb04691.x,1,failed,1992,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1540-6261.2005.00750.x,1,failed,2005,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1551-6709.2010.01136.x,1,failed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1601-183x.2012.00849.x,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1742-9536.2011.00001.x,1,failed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1743-6109.2010.01970.x,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1744-6570.1997.tb00707.x,1,successful,1997,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1747-0285.2009.00901.x,1,failed,2009,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1747-4469.2011.01256.x,1,descriptive only,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1752-0606.1989.tb00812.x,1,successful,1989,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1944-9720.2010.01057.x,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1949-8594.2012.00166.x,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.2044-8279.2011.02041.x,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jav.03365,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jcal.12045,1,mixed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jcal.12211,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jcal.12265,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jcal.12426,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jcal.12485,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jmft.12140,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/joca.12492,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jopy.12325,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jopy.12677,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jopy.12996,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/josh.12124,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jpr.12158,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jpr.12187,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jpr.12507,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jpr.12599,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jpr.70014,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jpr.70034,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jsbm.12233,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/jssr.12578,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.12236,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.12335,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.12371,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.12402,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.12403,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.12438,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.12451,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.12557,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.12615,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.12621,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.12622,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.12623,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.70005,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lang.70019,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lcrp.12219,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/lcrp.12252,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ldrp.12131,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/modl.12835,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/padm.12743,2,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/padm.12860,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/padm.12890,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/padm.12913,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/padm.12914,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/padm.12921,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/padm.12970,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/padm.13031,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/padm.70001,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/padm.70015,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/padm.70016,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/padm.70038,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/pere.12304,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/pops.12446,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/pops.12938,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/psyp.12425,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/psyp.12452,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/psyp.12825,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/psyp.13312,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/psyp.13419,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/psyp.13546,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/psyp.70042,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/sjoe.12341,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/sms.13021,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ssqu.13292,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1113/expphysiol.2010.055442,1,failed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1117/12.2546895,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1121/10.0010258,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1121/10.0042222,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1123/jsep.2025-0001,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1126/sciadv.adl0999,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1126/science.aac4716,92,failed | mixed | successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1126/science.aaf0918,18,failed | successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1128/jvi.00068-12,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1128/jvi.00693-11,1,failed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1128/jvi.01714-18,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1136/bmjopen-2024-093080,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1136/injuryprev-2018-043127,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1136/jmg.2009.075911,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1136/jmg.2010.081380,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1136/oemed-2021-107617,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1136/tobaccocontrol-2021-056528,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1142/s1084946721500084,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1145/2168556.2168644,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1145/2593868.2593874,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1145/2652524.2652556,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1145/2858036.2858349,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1145/3334480.3381435,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1145/3618257.3624820,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1145/3649217.3653545,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1145/3770762.3772568,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1152/jn.00412.2024,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1152/jn.00493.2013,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1155/2013/639702,1,mixed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1155/2013/641596,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1155/2014/979520,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1155/2017/1254615,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1155/2019/6514608,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1158/1055-9965.epi-11-0870-t,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1159/000054847,1,failed,2000,cb02db7930176d05964d3afe98f460ffa364f366
10.1159/000506138,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1161/strokeaha.111.623090,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1162/imag.a.1046,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1162/jocn_a_00109,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1162/rest_a_00050,1,failed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1162/rest_a_00761,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1163/26670127-bja10017,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1163/26670127-bja10030,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1167/10.9.3,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1167/12.11.12,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1167/13.6.11,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1167/15.14.1,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1167/17.10.898,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1167/18.10.139,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1167/iovs.10-6497,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1167/iovs.14-15390,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1167/jov.20.6.18,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1167/jov.22.10.10,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1167/jov.23.9.5765,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1167/jov.25.8.13,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1176/appi.ajp.2015.14070896,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1176/appi.ajp.20240596,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1176/ps.62.4.pss6204_0367,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0003122412444720,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0014402918771321,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0014402920924845,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0014402920953763,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0016986220932533,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0017896919826374,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0018720820909287,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0022022110381114,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0022219417711223,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0022219418775114,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0022219419897268,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/00222194231215031,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/00224278251394278,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0022466912449652,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0022487115626428,1,mixed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0033294120957242,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/00332941211012621,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0038040718801760,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0098628311421328,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0098628318796414,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0098628319888086,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0098628320979864,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0145445518786463,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/01461672211052120,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/01461672221137209,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/01461672241238420,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/014616727600300119,1,failed,1976,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/014616727900500312,1,failed,1979,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0149206320908630,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/019874290503100104,1,successful,2005,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/02654075030205001,1,mixed,2003,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0272431620950478,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0305735617704300,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0308575913518003,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0734282915580885,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/07419325241240067,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0886260512447579,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/08884064211001453,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/08902070221094216,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/08902070221099688,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/08902070251410250,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797614553946,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797617719730,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797617734315,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797617747090,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797618761661,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1177/0956797618774252,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
